property_type,society,sector,price_in_lacs,price_per_sqft_inrs,area,areaWithType,super_builtup,builtup,carpet_area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,cghs airport apartment,sector 47 ,180.0,6000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),3000.0,,2700.0,4,4,3+,4.0,North-West,Moderately Old,0.0,0,0,0,1,0,49.0
flat,sbr minda sec-1 imt manesar,manesar,64.0,4193.0,1526.35,Carpet area: 1526 (141.77 sq.m.),,,1526.0,3,2,3+,6.0,East,Old Property,2.0,0,0,0,0,0,137.0
flat,prasha apartments,manesar,75.0,3309.0,2266.55,Super Built up area 2115(196.49 sq.m.),2115.0,,,3,3,3+,3.0,West,Moderately Old,2.0,1,0,0,0,0,92.0
flat,m3m golfestate,sector 65 ,495.0,15906.0,3112.03,Super Built up area 3112(289.11 sq.m.),3112.0,,,3,3,3,10.0,North,Relatively New,1.0,1,0,0,0,0,49.0
flat,experion windchants,sector 112 ,425.0,11294.0,3763.06,Super Built up area 3763(349.59 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),3763.0,3000.0,2800.0,3,5,2,15.0,South,Relatively New,1.0,1,0,1,0,0,49.0
flat,experion windchants,sector 112 ,531.0,11204.0,4739.38,Super Built up area 4739(440.27 sq.m.)Built Up area: 3573.33 sq.ft. (331.97 sq.m.)Carpet area: 3400 sq.ft. (315.87 sq.m.),4739.0,3573.0,3400.0,4,6,3+,15.0,South,Relatively New,1.0,1,0,1,0,0,49.0
flat,emaar gurgaon greens,sector 102 ,140.0,8484.0,1650.17,Super Built up area 1650(153.29 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),1650.0,1300.0,1022.0,3,3,3,10.0,East,Relatively New,0.0,1,0,0,0,0,75.0
flat,experion windchants,sector 112 ,280.0,11470.0,2441.15,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2441.0,1939.0,1800.0,2,3,2,9.0,South-East,Relatively New,1.0,1,1,0,0,0,49.0
flat,indiabulls enigma,sector 110 ,410.0,10567.0,3880.0,Super Built up area 3880(360.46 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),3880.0,3500.0,3000.0,5,5,2,10.0,East,Relatively New,2.0,1,0,0,0,0,74.0
flat,indiabulls enigma,sector 110 ,340.0,10000.0,3400.0,Super Built up area 3400(315.87 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),3400.0,3000.0,2800.0,4,5,3,10.0,South-West,Relatively New,2.0,1,0,0,0,0,56.0
flat,ireo skyon,sector 60 ,305.0,12788.0,2385.05,Super Built up area 2385(221.57 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2385.0,2300.0,2200.0,3,3,3,9.0,South-East,Relatively New,2.0,1,0,0,0,0,74.0
flat,tata primanti,sector 72 ,425.0,13076.0,3250.23,Super Built up area 3250(301.93 sq.m.),3250.0,,,4,4,3+,0.0,North,Relatively New,2.0,1,0,0,0,0,108.0
flat,vatika independent floors,sector 82 ,116.0,6987.0,1660.23,Carpet area: 1660 (154.22 sq.m.),,,1660.0,3,3,3+,1.0,South-East,Relatively New,2.0,1,0,1,1,0,117.0
flat,citizen apartment,sector 51 ,355.0,6826.0,5200.7,Built Up area: 5200 (483.1 sq.m.)Carpet area: 4700 sq.ft. (436.64 sq.m.),,5200.0,4700.0,5,6,3+,11.0,North,Moderately Old,0.0,1,1,1,1,0,84.0
flat,adani m2k oyster grande,sector 102 ,180.0,9528.0,1889.17,Super Built up area 1889(175.49 sq.m.),1889.0,,,3,4,3,17.0,South-East,Relatively New,0.0,1,0,0,0,0,85.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,175.0,15514.0,1128.01,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128 sq.ft. (104.79 sq.m.),1852.0,,1128.0,3,3,3+,1.0,East,Relatively New,0.0,0,0,0,0,0,77.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,120.0,14563.0,824.01,Super Built up area 1359(126.26 sq.m.)Carpet area: 824 sq.ft. (76.55 sq.m.),1359.0,,824.0,2,2,3,0.0,North-East,Relatively New,0.0,0,0,0,0,0,21.0
flat,emaar gurgaon greens,sector 102 ,152.0,9212.0,1650.02,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),1650.0,,1022.0,3,3,3,7.0,North-West,Relatively New,0.0,1,0,0,0,0,7.0
flat,kiran residency,sector 56 ,155.0,6888.0,2250.29,Super Built up area 2250(209.03 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2250.0,1900.0,1750.0,3,3,3+,5.0,North,Moderately Old,0.0,1,0,1,0,0,150.0
flat,dlf the ultima,sector 81 ,240.0,11412.0,2103.05,Super Built up area 2103(195.38 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1650.0,1257.0,3,3,3+,12.0,North-East,Relatively New,0.0,1,0,0,0,0,49.0
flat,dlf the ultima,sector 81 ,235.0,11174.0,2103.1,Super Built up area 2103(195.38 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1550.0,1257.0,3,3,3+,14.0,South,Relatively New,0.0,1,1,1,0,1,174.0
flat,dlf the ultima,sector 81 ,228.0,10841.0,2103.13,Super Built up area 2103(195.38 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1750.0,1257.0,3,3,3+,14.0,East,Relatively New,0.0,1,0,0,0,0,96.0
flat,ss the coralwood,sector 84 ,110.0,4857.0,2264.77,Super Built up area 1750(162.58 sq.m.),1750.0,,,3,3,2,9.0,North,Relatively New,0.0,0,0,0,0,0,120.0
flat,dlf the ultima,sector 81 ,230.0,10936.0,2103.15,Super Built up area 2103(195.38 sq.m.)Built Up area: 1617 sq.ft. (150.22 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1617.0,1257.0,3,3,3+,19.0,East,Relatively New,2.0,1,1,1,0,1,105.0
flat,m3m woodshire,sector 107 ,135.0,5717.0,2361.38,Super Built up area 2361(219.34 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.),2361.0,1950.0,,3,4,3+,8.0,South,Relatively New,2.0,1,0,0,0,0,145.0
flat,puri emerald bay,sector 104 ,245.00000000000003,10000.0,2450.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1840 sq.ft. (170.94 sq.m.),2450.0,,1840.0,3,4,3+,14.0,South,Relatively New,1.0,1,0,0,0,0,174.0
flat,m3m woodshire,sector 107 ,90.0,5867.0,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1056 sq.ft. (98.11 sq.m.),1534.0,,1056.0,2,2,3,8.0,South,Relatively New,0.0,0,1,0,0,0,126.0
flat,emaar mgf emerald floors premier,sector 65 ,280.0,14177.0,1975.03,Carpet area: 1975 (183.48 sq.m.),,,1975.0,4,4,3,2.0,South,Relatively New,2.0,1,1,0,0,0,157.0
flat,eros wembley estate,sector 50 ,140.0,10174.0,1376.06,Super Built up area 1376(127.83 sq.m.),1376.0,,,3,3,2,9.0,East,Relatively New,0.0,0,0,0,1,0,49.0
flat,bestech park view residency,sector 2,136.0,7646.0,1778.71,Super Built up area 1780(165.37 sq.m.),1780.0,,,3,3,3+,5.0,South-West,Moderately Old,0.0,0,0,0,0,0,49.0
flat,bestech park view residency,sector 2,98.5,6961.0,1415.03,Super Built up area 1415(131.46 sq.m.),1415.0,,,2,2,3,0.0,East,Moderately Old,0.0,0,0,0,0,0,106.0
flat,bestech park view residency,sector 2,56.2,8632.0,651.07,Carpet area: 651 (60.48 sq.m.),,,651.0,1,1,2,6.0,South,Moderately Old,0.0,0,0,0,0,0,113.0
flat,alpha corp gurgaonone,sector 84 ,220.00000000000003,7586.0,2900.08,Carpet area: 2900 (269.42 sq.m.),,,2900.0,4,4,3,10.0,South,Relatively New,2.0,1,0,0,0,0,174.0
flat,deepak minda,manesar,120.0,4528.0,2650.18,Carpet area: 2650 (246.19 sq.m.),,,2650.0,3,3,3+,6.0,North-West,Moderately Old,2.0,1,0,0,0,0,174.0
flat,indiabulls centrum park,sector 103 ,133.0,8580.0,1550.12,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),1790.0,,1550.0,3,3,3+,8.0,East,Relatively New,2.0,0,1,0,0,0,159.0
flat,imperia the esfera,sector 37c ,87.0,5513.0,1578.09,Super Built up area 1578(146.6 sq.m.),1578.0,,,2,3,3+,9.0,North-East,New Property,2.0,0,1,0,0,0,174.0
flat,ss the leaf,sector 85 ,109.0,6666.0,1635.16,Super Built up area 1640(152.36 sq.m.)Built Up area: 1638 sq.ft. (152.18 sq.m.)Carpet area: 1635 sq.ft. (151.9 sq.m.),1640.0,1638.0,1635.0,2,2,3,9.0,South-West,Relatively New,2.0,0,0,0,1,0,168.0
flat,emaar mgf the palm drive,sector 66 ,300.0,15384.0,1950.08,Super Built up area 1950(181.16 sq.m.)Built Up area: 1720 sq.ft. (159.79 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),1950.0,1720.0,1620.0,3,3,2,12.0,East,Relatively New,0.0,1,0,0,0,0,67.0
flat,emaar palm gardens,sector 83 ,175.0,9210.0,1900.11,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),1900.0,,1240.0,3,3,3+,11.0,East,Relatively New,0.0,1,0,0,0,0,66.0
flat,emaar palm gardens,sector 83 ,175.0,9210.0,1900.11,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),1900.0,,1240.0,3,3,3,6.0,North-West,Relatively New,0.0,1,0,0,0,0,56.0
flat,ireo skyon,sector 60 ,380.0,13571.0,2800.09,Super Built up area 2800(260.13 sq.m.)Built Up area: 2791 sq.ft. (259.29 sq.m.)Carpet area: 2768 sq.ft. (257.16 sq.m.),2800.0,2791.0,2768.0,4,5,3,15.0,East,Moderately Old,0.0,1,0,0,0,0,109.0
flat,dlf the ultima,sector 81 ,350.0,11686.0,2995.04,Super Built up area 2995(278.24 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2995.0,,2200.0,4,5,3+,7.0,North-East,Relatively New,0.0,1,0,0,0,0,95.0
flat,dlf regal gardens,sector 90 ,178.0,8036.0,2215.03,Super Built up area 2215(205.78 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),2215.0,2000.0,1650.0,4,4,3+,8.0,South,Relatively New,0.0,0,0,0,0,0,95.0
flat,ss the leaf,sector 85 ,108.0,6585.0,1640.09,Super Built up area 1640(152.36 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1125 sq.ft. (104.52 sq.m.),1640.0,1200.0,1125.0,2,2,3,8.0,North-East,New Property,2.0,1,1,1,1,0,49.0
flat,ss the leaf,sector 85 ,203.0,7230.0,2807.75,Super Built up area 2812(261.24 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),2812.0,2225.0,2175.0,4,4,3+,3.0,North-East,Relatively New,2.0,0,0,0,0,1,174.0
flat,ss the leaf,sector 85 ,112.0,6453.0,1735.63,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),1741.0,1485.0,1335.0,2,2,3,10.0,East,Relatively New,0.0,0,0,0,0,1,95.0
flat,ss the leaf,sector 85 ,200.0,6578.0,3040.44,Super Built up area 2812(261.24 sq.m.),2812.0,,,4,5,3+,1.0,South-East,Relatively New,1.0,1,0,0,1,0,26.0
flat,ss the leaf,sector 85 ,104.0,5973.0,1741.17,Super Built up area 1741(161.74 sq.m.),1741.0,,,2,3,3+,4.0,West,Relatively New,2.0,0,0,0,1,0,44.0
flat,orris aster court premier,sector 85 ,125.0,5896.0,2120.08,Super Built up area 2120(196.95 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2120.0,1900.0,1800.0,3,4,2,5.0,North,Relatively New,0.0,1,0,0,0,0,93.0
flat,ireo skyon,sector 60 ,205.0,15185.0,1350.02,Super Built up area 1524(141.58 sq.m.)Built Up area: 1520 sq.ft. (141.21 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),1524.0,1520.0,1350.0,2,3,2,2.0,North-East,Relatively New,0.0,0,0,0,1,0,111.0
flat,tata primanti,sector 72 ,319.0,12152.0,2625.08,Super Built up area 2625(243.87 sq.m.),2625.0,,,4,5,3+,20.0,North,Relatively New,0.0,1,0,0,0,0,102.0
flat,tata primanti,sector 72 ,385.0,13253.0,2905.0,Super Built up area 2905(269.88 sq.m.),2905.0,,,4,5,3+,13.0,North,Relatively New,2.0,1,0,0,0,0,174.0
flat,tata primanti,sector 72 ,320.0,12190.0,2625.1,Super Built up area 2625(243.87 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2550 sq.ft. (236.9 sq.m.),2625.0,2600.0,2550.0,4,4,3+,8.0,North,Moderately Old,2.0,1,0,0,0,0,49.0
flat,antriksh heights,sector 84 ,88.5,4370.0,2025.17,Super Built up area 2025(188.13 sq.m.),2025.0,,,3,3,3,8.0,North,Relatively New,2.0,0,0,1,0,0,49.0
flat,antriksh heights,sector 84 ,49.0,4355.0,1125.14,Super Built up area 1125(104.52 sq.m.),1125.0,,,2,2,2,16.0,East,Relatively New,1.0,0,0,0,0,0,49.0
flat,shree vardhman victoria,sector 70 ,165.0,8461.0,1950.12,Super Built up area 1950(181.16 sq.m.),1950.0,,,3,4,3,12.0,North,Relatively New,1.0,1,0,0,1,0,49.0
flat,bestech park view grand spa,sector 81 ,235.0,8834.0,2660.18,Super Built up area 2660(247.12 sq.m.)Carpet area: 2354 sq.ft. (218.69 sq.m.),2660.0,,2354.0,3,4,3+,10.0,North-West,Relatively New,1.0,1,0,0,0,0,49.0
flat,bestech park view ananda,sector 81 ,140.0,7734.0,1810.19,Super Built up area 1810(168.15 sq.m.)Carpet area: 1180 sq.ft. (109.63 sq.m.),1810.0,,1180.0,3,3,3+,6.0,North-West,Relatively New,0.0,0,0,0,0,0,49.0
flat,mapsko royale ville,sector 82 ,97.0,5418.0,1790.33,Super Built up area 1790(166.3 sq.m.),1790.0,,,3,4,2,16.0,North-West,Relatively New,1.0,1,0,0,0,0,49.0
flat,the close north,sector 50,235.0,11358.0,2069.03,Super Built up area 2069(192.22 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2069.0,1900.0,1800.0,3,3,3,8.0,North-West,Moderately Old,2.0,0,0,0,0,0,26.0
flat,bestech park view spa next,sector 67 ,332.0,12599.0,2635.13,Super Built up area 2635(244.8 sq.m.),2635.0,,,4,5,3+,12.0,West,Moderately Old,0.0,1,0,0,0,0,49.0
flat,vatika gurgaon,sector 83 ,125.0,6313.0,1980.04,Super Built up area 1980(183.95 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1980.0,1700.0,1400.0,3,3,2,12.0,North,Moderately Old,0.0,1,0,0,0,0,120.0
flat,m3m merlin,sector 67 ,280.0,13678.0,2047.08,Super Built up area 2047(190.17 sq.m.)Carpet area: 1880 sq.ft. (174.66 sq.m.),2047.0,,1880.0,3,3,3,5.0,North-East,Moderately Old,0.0,1,0,0,0,0,120.0
flat,m3m latitude,sector 65 ,470.0,19747.0,2380.11,Super Built up area 2380(221.11 sq.m.)Carpet area: 1231 sq.ft. (114.36 sq.m.),2380.0,,1231.0,3,3,3+,9.0,North-East,Relatively New,2.0,1,0,1,0,0,73.0
flat,emaar gurgaon greens,sector 102 ,130.0,7878.0,1650.17,Super Built up area 1650(153.29 sq.m.)Carpet area: 1155 sq.ft. (107.3 sq.m.),1650.0,,1155.0,3,3,3,7.0,North-East,Relatively New,0.0,1,0,0,0,0,45.0
flat,umang monsoon breeze,sector 78 ,62.0,5004.0,1239.01,Super Built up area 1239(115.11 sq.m.)Built Up area: 1115 sq.ft. (103.59 sq.m.)Carpet area: 947 sq.ft. (87.98 sq.m.),1239.0,1115.0,947.0,2,2,1,7.0,South,Moderately Old,0.0,0,0,0,1,0,45.0
flat,umang monsoon breeze,sector 78 ,80.0,4836.0,1654.26,Super Built up area 1654(153.66 sq.m.)Built Up area: 1472 sq.ft. (136.75 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),1654.0,1472.0,1310.0,3,2,2,7.0,South,Moderately Old,2.0,0,0,1,0,0,49.0
flat,emaar palm gardens,sector 83 ,173.0,9105.0,1900.05,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),1900.0,1600.0,1240.0,3,3,3,5.0,West,Relatively New,1.0,1,0,0,0,0,49.0
flat,bestech spa signature,sector 81 ,445.0,10595.0,4200.09,Super Built up area 4200(390.19 sq.m.)Built Up area: 3850 sq.ft. (357.68 sq.m.)Carpet area: 3600 sq.ft. (334.45 sq.m.),4200.0,3850.0,3600.0,4,4,3+,8.0,South-West,Relatively New,1.0,1,1,1,0,1,166.0
flat,bestech park view grand spa,sector 81 ,230.0,8646.0,2660.19,Super Built up area 2660(247.12 sq.m.)Built Up area: 2280 sq.ft. (211.82 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),2660.0,2280.0,1950.0,3,4,3+,7.0,East,Relatively New,0.0,1,0,0,0,0,174.0
flat,dlf the ultima,sector 81 ,220.00000000000003,10461.0,2103.05,Super Built up area 2103(195.38 sq.m.)Built Up area: 1570 sq.ft. (145.86 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1570.0,1257.0,3,3,3+,5.0,East,Relatively New,0.0,1,1,1,0,1,68.0
flat,dlf the ultima,sector 81 ,212.0,10080.0,2103.17,Super Built up area 2103(195.38 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1650.0,1257.0,3,3,3+,9.0,South,Relatively New,2.0,1,1,1,0,1,174.0
flat,dlf the ultima,sector 81 ,225.0,10699.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),2103.0,1600.0,1257.0,3,3,3+,11.0,North-East,Relatively New,2.0,1,1,1,0,1,75.0
flat,bestech park view sanskruti,sector 92 ,190.0,8172.0,2325.01,Super Built up area 2325(216 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),2325.0,1920.0,1750.0,4,4,3+,10.0,West,Relatively New,0.0,1,1,1,0,1,174.0
flat,bestech spa signature,sector 81 ,440.00000000000006,12571.0,3500.12,Super Built up area 4200(390.19 sq.m.)Built Up area: 3700 sq.ft. (343.74 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4200.0,3700.0,3500.0,4,4,3+,6.0,South-West,New Property,0.0,1,1,1,0,1,152.0
flat,swarn jayanti cghs,sector 54,175.0,7608.0,2300.21,Super Built up area 2300(213.68 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2300.0,1900.0,1800.0,4,3,3+,3.0,North-West,Old Property,2.0,0,0,0,0,1,150.0
flat,aipl the peaceful homes,sector 70a ,280.0,11914.0,2350.18,Super Built up area 2350(218.32 sq.m.)Carpet area: 1322 sq.ft. (122.82 sq.m.),2350.0,,1322.0,3,4,3,22.0,North-East,Relatively New,0.0,1,0,0,0,0,103.0
flat,ambience creacions,sector 22 ,463.0,14983.0,3090.17,Super Built up area 3090(287.07 sq.m.),3090.0,,,3,5,3+,5.0,North-East,New Property,2.0,1,0,0,0,1,119.0
flat,m3m the marina,sector 68 ,132.0,8759.0,1507.02,Super Built up area 1507(140 sq.m.),1507.0,,,2,2,3,15.0,North-East,Relatively New,0.0,0,1,0,0,0,49.0
flat,chd avenue,sector 71 ,116.0,6655.0,1743.05,Super Built up area 1743(161.93 sq.m.),1743.0,,,3,3,3,5.0,South-West,Moderately Old,0.0,1,0,0,0,0,53.0
flat,signature global solera,sector 107 ,27.0,5521.0,489.04,Carpet area: 489 (45.43 sq.m.),,,489.0,2,2,2,0.0,North-East,Relatively New,0.0,0,0,0,0,0,121.0
flat,signature global solera,sector 107 ,27.75,5674.0,489.07,Carpet area: 489 (45.43 sq.m.),,,489.0,2,2,2,6.0,West,Relatively New,2.0,0,0,0,0,0,61.0
flat,emaar palm heights,sector 77 ,179.0,8839.0,2025.12,Super Built up area 2025(188.13 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1548 sq.ft. (143.81 sq.m.),2025.0,1600.0,1548.0,3,3,3,1.0,North-East,New Property,0.0,1,0,0,0,0,117.0
flat,emaar mgf palm hills,sector 77 ,155.0,7948.0,1950.18,Super Built up area 1950(181.16 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1702 sq.ft. (158.12 sq.m.),1950.0,1800.0,1702.0,4,4,3+,2.0,North-East,Relatively New,0.0,1,1,0,0,0,65.0
flat,dlf the skycourt,sector 86 ,155.0,8035.0,1929.06,Super Built up area 1929(179.21 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),1929.0,1500.0,1300.0,3,3,3+,12.0,North-East,Relatively New,0.0,0,0,0,0,1,31.0
flat,la vida by tata housing,sector 113 ,335.0,16750.0,2000.0,Super Built up area 2691(250 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),2691.0,2200.0,2000.0,3,4,3+,12.0,North-East,New Property,0.0,1,1,0,0,0,72.0
flat,emaar mgf the palm drive,sector 66 ,350.0,16470.0,2125.08,Super Built up area 2200(204.39 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 2125 sq.ft. (197.42 sq.m.),2200.0,2150.0,2125.0,3,4,3,6.0,North,Relatively New,0.0,1,0,0,0,0,79.0
flat,parsvnath exotica,sector 53 ,480.0,16580.0,2895.05,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),2895.0,2500.0,2200.0,3,4,3+,8.0,North-East,Relatively New,0.0,1,0,1,0,1,72.0
flat,shree arihant apartment,sector 54 ,150.0,8108.0,1850.02,Super Built up area 1850(171.87 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),1850.0,1700.0,1550.0,3,3,3+,4.0,West,Moderately Old,0.0,0,0,1,0,0,117.0
flat,la vida by tata housing,sector 113 ,278.0,10334.0,2690.15,Super Built up area 2690(249.91 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2170 sq.ft. (201.6 sq.m.),2690.0,2350.0,2170.0,3,4,3+,5.0,North-East,Relatively New,2.0,1,0,0,0,0,49.0
flat,mahindra aura,sector 110 ,225.0,9266.0,2428.23,Super Built up area 2428(225.57 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2050 sq.ft. (190.45 sq.m.),2428.0,2350.0,2050.0,4,4,3+,2.0,South-West,Relatively New,2.0,1,0,0,0,0,174.0
flat,aipl the peaceful homes,sector 70a ,255.0,11860.0,2150.08,Super Built up area 2150(199.74 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.),2150.0,2000.0,,3,3,3,20.0,North-East,New Property,1.0,1,0,1,0,1,174.0
flat,vatika gurgaon,sector 83 ,125.0,7812.0,1600.1,Super Built up area 2390(222.04 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),2390.0,,1600.0,4,4,3,12.0,South-West,Moderately Old,2.0,1,0,0,0,0,49.0
flat,vatika gurgaon,sector 83 ,85.0,8947.0,950.04,Super Built up area 1245(115.66 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),1245.0,1100.0,950.0,2,2,2,18.0,West,Moderately Old,0.0,0,0,1,0,0,24.0
flat,krrish provence estate,gwal pahari,525.0,9051.0,5800.46,Super Built up area 5800(538.84 sq.m.),5800.0,,,4,5,3+,2.0,North-East,New Property,0.0,1,1,1,0,0,174.0
flat,godrej aria,sector 79 ,130.0,9622.0,1351.07,Super Built up area 1351(125.51 sq.m.),1351.0,,,2,4,2,3.0,East,Relatively New,0.0,0,0,0,0,0,166.0
flat,sare green parc phase 3,sector 92 ,75.0,7142.0,1050.13,Super Built up area 1326(123.19 sq.m.)Built Up area: 1298 sq.ft. (120.59 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),1326.0,1298.0,1050.0,3,2,2,3.0,East,New Property,2.0,0,0,0,0,0,143.0
flat,ireo victory valley,sector 67 ,365.0,13528.0,2698.11,Super Built up area 2698(250.65 sq.m.)Built Up area: 2490 sq.ft. (231.33 sq.m.),2698.0,2490.0,,3,4,3+,18.0,North,Relatively New,2.0,1,0,1,0,0,165.0
flat,dlf new town heights,sector 90 ,165.0,5683.0,2903.4,Super Built up area 2727(253.35 sq.m.),2727.0,,,4,4,3+,7.0,South,Moderately Old,0.0,0,0,0,0,0,72.0
flat,dlf new town heights,sector 90 ,125.0,6476.0,1930.2,Super Built up area 1930(179.3 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),1930.0,1700.0,1500.0,3,3,3+,17.0,South-East,Relatively New,2.0,1,0,1,0,0,101.0
flat,dlf new town heights,sector 90 ,142.0,4864.0,2919.41,Super Built up area 2364(219.62 sq.m.),2364.0,,,4,4,3+,8.0,East,Moderately Old,2.0,1,0,0,1,0,165.0
flat,dlf regal gardens,sector 90 ,127.0,5499.0,2309.51,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1755.0,1500.0,1400.0,3,3,3+,2.0,South-West,Relatively New,0.0,0,0,0,0,1,49.0
flat,dlf regal gardens,sector 90 ,165.0,7449.0,2215.06,Super Built up area 2215(205.78 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),2215.0,1900.0,1700.0,4,4,3+,8.0,East,Relatively New,0.0,0,0,0,0,1,174.0
flat,dlf regal gardens,sector 90 ,124.0,7065.0,1755.13,Super Built up area 1755(163.04 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1755.0,1600.0,1400.0,3,3,3+,9.0,South,Relatively New,2.0,0,0,0,0,1,174.0
