property_type,society,sector,price_in_lacs,price_per_sqft_inrs,builtup,bedRoom,bathroom,balcony,floorNum,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
flat,emaar palm gardens,sector 83 ,138.0,8023.0,1350.0,3,3,3,5.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,emaar mgf emerald floors premier,sector 65 ,225.0,13636.0,1600.0,3,3,3,3.0,Relatively New,0.0,1,1,0,0,0,49.0
flat,dlf the ultima,sector 81 ,240.0,11412.0,1903.0,3,4,3+,19.0,Relatively New,0.0,1,0,0,0,0,86.0
flat,emaar palm gardens,sector 83 ,172.0,9052.0,1600.0,3,3,3,4.0,Relatively New,2.0,1,0,0,0,0,142.0
flat,umang monsoon breeze,sector 78 ,88.0,4746.0,1668.0,3,4,3,8.0,Moderately Old,2.0,1,0,1,0,0,136.0
flat,emaar palm gardens,sector 83 ,315.0,8400.0,3200.0,5,7,3+,15.0,Relatively New,2.0,1,0,0,0,0,149.0
flat,bptp terra,sector 37d ,172.0,9497.0,1373.0,3,3,3,9.0,Relatively New,0.0,0,1,0,0,0,49.0
flat,m3m skywalk,sector 74 ,147.0,10954.0,1281.0,2,2,3,26.0,New Property,2.0,0,0,0,0,0,104.0
flat,chd avenue,sector 71 ,110.0,6104.0,1631.0,3,4,3,3.0,Moderately Old,2.0,1,0,0,0,0,159.0
flat,chd avenue,sector 71 ,132.0,6019.0,1985.0,4,4,3,14.0,Moderately Old,2.0,1,0,0,0,0,152.0
flat,chd avenue,sector 71 ,130.0,5531.0,2127.0,4,4,3,5.0,Moderately Old,2.0,1,0,0,0,0,103.0
flat,chd avenue,sector 71 ,135.0,5744.0,2127.0,4,4,3,8.0,Moderately Old,0.0,1,0,0,0,0,142.0
flat,bptp mansions park prime,sector 66 ,300.0,10853.0,2700.0,4,4,3,3.0,Relatively New,0.0,1,1,1,0,1,92.0
flat,dlf the skycourt,sector 86 ,160.0,8294.0,1548.0,3,3,3+,9.0,Relatively New,0.0,0,0,0,0,1,92.0
flat,bestech park view city,sector 49 ,300.0,12589.0,2200.0,4,4,3,5.0,Moderately Old,0.0,1,0,1,0,0,100.0
flat,hsiidc sidco aravali,manesar,90.0,3477.0,1900.0,3,3,3+,8.0,Moderately Old,2.0,1,0,0,0,0,75.0
flat,sunischit apartments,sector 54 ,175.0,7954.0,1900.0,3,4,3+,5.0,Moderately Old,2.0,1,0,0,0,0,61.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,200.0,10799.0,1676.0,3,3,3,9.0,Relatively New,2.0,0,0,0,0,0,75.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,180.0,10638.0,1531.0,3,3,3,5.0,Relatively New,0.0,0,0,0,0,0,86.0
flat,ats kocoon,sector 109 ,160.0,9169.0,1550.0,3,3,3,10.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,mahindra aura,sector 110 ,140.0,9655.0,1550.0,3,3,3,10.0,Relatively New,0.0,0,0,0,0,0,60.0
flat,mahindra aura,sector 110 ,180.0,8814.0,1850.0,3,3,3+,7.0,Relatively New,2.0,1,0,0,0,0,79.0
flat,bestech park view spa next,sector 67 ,270.0,11489.0,2127.0,4,4,3+,9.0,Moderately Old,2.0,1,0,1,0,0,72.0
flat,dlf the skycourt,sector 86 ,155.0,8031.0,1900.0,3,3,3,5.0,Relatively New,2.0,0,0,0,0,0,65.0
flat,mapsko royale ville,sector 82 ,115.0,6424.0,1620.0,3,4,2,15.0,Relatively New,0.0,1,0,1,0,0,83.0
flat,emaar gurgaon greens,sector 102 ,149.0,9030.0,1314.0,3,3,3,10.0,Relatively New,2.0,0,0,0,0,0,174.0
flat,emaar imperial gardens,sector 102 ,191.0,9550.0,1587.0,3,4,2,17.0,Relatively New,2.0,1,1,0,0,0,90.0
flat,vatika city homes,sector 83 ,105.0,8571.0,1468.0,3,3,3,8.0,Moderately Old,2.0,0,0,1,0,0,88.0
flat,indiabulls centrum park,sector 103 ,214.0,7443.0,2718.0,4,6,3+,7.0,Relatively New,2.0,1,0,0,0,0,52.0
flat,bestech park view residency,sector 2,102.0,7208.0,1281.0,2,2,3,11.0,Moderately Old,2.0,0,0,0,0,0,101.0
flat,bestech park view residency,sector 2,55.6,8553.0,722.0,1,1,2,7.0,Moderately Old,2.0,0,0,0,0,0,49.0
flat,ireo skyon,sector 60 ,250.0,16129.0,1403.0,2,3,2,4.0,Relatively New,2.0,0,1,0,0,0,80.0
flat,pioneer park,sector 61 ,200.0,11764.0,1539.0,3,3,3,24.0,Moderately Old,0.0,0,0,0,0,0,119.0
flat,dhoot time residency,sector 63 ,220.00000000000003,12813.0,1554.0,3,4,3+,8.0,Moderately Old,2.0,0,1,0,0,0,159.0
flat,experion the heartsong,sector 108 ,165.0,8237.0,1771.0,3,4,3,3.0,Moderately Old,2.0,0,1,0,0,0,159.0
flat,aipl the peaceful homes,sector 70a ,160.0,9584.0,1416.0,2,2,2,22.0,Moderately Old,2.0,0,0,0,0,0,159.0
flat,vatika the seven lamps,sector 82 ,85.0,6538.0,1177.0,2,2,2,0.0,Relatively New,2.0,0,0,0,0,0,161.0
flat,emaar gurgaon greens,sector 102 ,140.0,8484.0,1314.0,3,3,3,3.0,Relatively New,2.0,1,0,0,0,0,159.0
flat,dlf wellington estate,sector 43,209.0,14615.0,1294.0,3,3,2,11.0,Old Property,0.0,0,0,0,0,0,150.0
flat,orchid petals,sector 49 ,251.0,12178.0,2061.09,3,3,3+,7.0,Old Property,2.0,0,1,0,0,0,135.0
flat,sunischit apartments,sector 54 ,169.0,7954.0,1991.0,3,3,3+,5.0,Old Property,0.0,1,0,0,0,0,166.0
flat,bestech park view residency,sector 2,98.1,6932.0,1281.0,2,2,3,11.0,Moderately Old,2.0,0,0,0,0,0,150.0
flat,experion the heartsong,sector 108 ,200.0,7196.0,2500.0,4,4,3+,10.0,Relatively New,2.0,1,0,1,0,0,152.0
flat,orchid petals,sector 49 ,195.0,9972.0,1634.0,3,3,3,2.0,Old Property,0.0,0,0,0,0,0,42.0
flat,dlf carlton estate,sector 43,210.0,15418.0,1233.0,3,3,1,2.0,Old Property,0.0,0,0,0,1,0,49.0
flat,kiran residency,sector 56 ,155.0,7750.0,1810.0,3,3,3,5.0,Old Property,2.0,1,0,0,0,0,49.0
flat,vatika city,sector 49 ,198.0,9074.0,1750.0,3,4,3,9.0,Moderately Old,0.0,1,0,0,0,0,49.0
flat,the lions cghs,sector 56 ,205.0,8541.0,2666.0,4,4,3+,8.0,Moderately Old,0.0,0,0,0,0,0,174.0
flat,pgr shree kripaluji apartment,sector 52 ,140.0,6086.0,2555.0,3,3,3+,8.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,ats tourmaline,sector 109 ,140.0,8000.0,1466.0,3,3,3+,8.0,Relatively New,0.0,0,0,0,1,0,8.0
flat,indiabulls centrum park,sector 103 ,236.0,9182.0,2729.0,4,6,3+,8.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,ats kocoon,sector 109 ,165.0,10645.0,1650.0,3,3,3,19.0,Relatively New,0.0,0,0,0,1,0,174.0
flat,puri diplomatic greens,sector 111 ,265.0,13589.0,2086.0,3,4,2,7.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,ats triumph,sector 104 ,263.0,9563.0,2953.0,4,4,3+,21.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,puri emerald bay,sector 104 ,225.0,10465.0,2303.0,3,4,3+,4.0,Relatively New,1.0,1,0,0,0,0,174.0
flat,ats triumph,sector 104 ,255.0,13076.0,2509.0,4,4,3+,21.0,Relatively New,0.0,1,0,0,0,0,129.0
flat,indiabulls centrum park,sector 103 ,115.0,7765.0,1250.0,2,2,3,8.0,Relatively New,0.0,0,1,0,0,0,38.0
flat,sagar apartment,sector 56 ,145.0,7250.0,1900.0,3,3,3+,7.0,Old Property,0.0,1,1,1,0,1,145.0
flat,ats triumph,sector 104 ,260.0,8813.0,3064.0,4,4,3+,16.0,Relatively New,0.0,1,0,0,0,0,14.0
flat,emaar gurgaon greens,sector 102 ,155.0,9393.0,1314.0,3,4,3,7.0,Relatively New,2.0,1,0,0,0,0,159.0
flat,paras irene,sector 70a ,120.0,8450.0,1285.0,2,2,3,6.0,Moderately Old,0.0,0,0,0,0,0,38.0
flat,shree vardhman victoria,sector 70 ,155.0,7948.0,1527.0,3,3,3,6.0,Relatively New,0.0,1,1,1,0,1,49.0
flat,shree vardhman victoria,sector 70 ,165.0,8461.0,1527.0,3,4,3,5.0,Relatively New,2.0,1,0,0,0,1,105.0
flat,ss the leaf,sector 85 ,105.0,6402.0,1484.0,2,2,3,6.0,Relatively New,0.0,0,0,0,0,1,38.0
flat,dlf regal gardens,sector 90 ,129.0,9020.0,1540.0,3,3,3,7.0,Relatively New,0.0,0,1,0,0,0,78.0
flat,pyramid urban,sector 67a ,55.5,7928.0,778.0,2,2,2,0.0,Relatively New,0.0,0,0,0,0,1,100.0
flat,dlf regal gardens,sector 90 ,126.0,7636.0,1650.0,3,3,2,12.0,Relatively New,0.0,0,0,0,0,1,106.0
flat,ss the leaf,sector 85 ,191.0,5026.0,3890.0,4,6,3,6.0,Relatively New,0.0,1,0,0,0,0,159.0
flat,ss the leaf,sector 85 ,220.00000000000003,5641.0,3920.0,4,6,3,10.0,Relatively New,2.0,1,0,0,0,0,174.0
flat,ss the leaf,sector 85 ,198.0,8256.0,2399.0,3,4,3,12.0,Relatively New,2.0,0,0,0,1,0,174.0
flat,ss the leaf,sector 85 ,111.0,6851.0,1630.0,2,2,3,8.0,Relatively New,0.0,0,0,0,1,0,88.0
flat,dlf the ultima,sector 81 ,225.0,10755.0,2090.0,3,4,3+,11.0,Relatively New,0.0,1,0,0,0,0,159.0
flat,ss the coralwood,sector 84 ,105.0,6774.0,1610.0,3,3,3,6.0,Relatively New,2.0,0,0,0,0,1,137.0
flat,dlf the primus,sector 82a ,260.0,11438.0,2273.12,4,4,3+,2.0,Relatively New,0.0,0,0,0,0,1,49.0
flat,ss the leaf,sector 85 ,104.0,8320.0,1550.0,2,2,3,17.0,New Property,1.0,0,0,0,0,1,174.0
flat,dlf regal gardens,sector 90 ,125.0,7167.0,1578.0,3,3,2,11.0,Relatively New,0.0,0,0,0,0,1,120.0
flat,experion windchants,sector 112 ,340.0,12134.0,2225.0,3,3,2,14.0,Relatively New,2.0,0,0,0,0,0,174.0
flat,dlf regal gardens,sector 90 ,125.0,7339.0,1541.0,3,3,3,28.0,Moderately Old,2.0,1,0,0,0,0,174.0
flat,pyramid urban homes 2,sector 86 ,41.5,8283.0,557.0,2,2,1,7.0,New Property,0.0,1,1,1,0,1,174.0
flat,vatika gurgaon,sector 83 ,75.0,6024.0,1150.0,2,2,2,19.0,Relatively New,2.0,0,0,0,0,1,102.0
flat,dlf regal gardens,sector 90 ,170.0,7223.0,2005.0,4,4,3+,15.0,Moderately Old,2.0,1,0,0,0,0,174.0
flat,tarc maceo,sector 91 ,87.0,6641.0,1148.0,2,2,2,9.0,Relatively New,0.0,0,0,0,1,0,165.0
flat,dlf regal gardens,sector 90 ,125.0,10416.0,1437.0,3,3,3,18.0,Moderately Old,2.0,1,0,0,0,0,174.0
flat,dlf the ultima,sector 81 ,235.0,11233.0,1558.0,3,4,3+,18.0,Relatively New,2.0,1,0,0,0,0,165.0
flat,ats triumph,sector 104 ,173.0,7554.0,2073.0,3,4,3+,15.0,Relatively New,2.0,1,0,0,0,0,174.0
flat,paras dews,sector 106 ,97.0,8818.0,1200.0,2,2,3,6.0,New Property,0.0,0,0,1,0,0,112.0
flat,paras dews,sector 106 ,135.0,7297.0,2100.0,4,4,3+,18.0,Relatively New,0.0,1,0,1,0,0,120.0
flat,pareena coban residences,sector 99a ,132.0,6609.0,1737.0,3,5,3,11.0,New Property,2.0,1,0,0,0,0,149.0
flat,eldeco accolade,sohna road,71.5,5607.0,1154.0,2,2,3,10.0,Relatively New,2.0,0,0,0,0,0,67.0
flat,eldeco accolade,sohna road,78.0,5422.0,1319.0,2,2,2,7.0,Relatively New,2.0,0,1,0,0,0,96.0
flat,m3m golfestate,sector 65 ,550.0,16959.0,2803.0,3,4,3,3.0,Relatively New,0.0,1,0,0,0,0,137.0
flat,dlf the ultima,sector 81 ,230.0,14375.0,1854.0,3,4,3+,18.0,Relatively New,0.0,1,0,0,0,0,37.0
flat,sidhartha ncr one phase,sector 95 ,43.0,3152.0,1300.0,2,2,2,6.0,Relatively New,0.0,0,0,0,0,0,28.0
flat,m3m woodshire,sector 107 ,98.5,6421.0,1281.0,2,2,3,7.0,Relatively New,2.0,0,1,0,0,0,127.0
flat,m3m woodshire,sector 107 ,80.0,5856.0,1204.0,2,2,3+,6.0,Relatively New,2.0,0,0,1,0,0,80.0
flat,ats triumph,sector 104 ,265.0,8412.0,2851.0,4,4,3+,10.0,Relatively New,2.0,1,0,0,0,0,87.0
flat,dlf exclusive floors,sector 43,235.0,14242.0,1527.0,3,3,2,1.0,Old Property,2.0,0,0,0,1,0,68.0
flat,m3m woodshire,sector 107 ,129.0,8835.0,1690.0,3,3,3+,1.0,Relatively New,1.0,0,0,1,0,0,135.0
flat,ats triumph,sector 104 ,183.0,7991.0,2000.0,3,4,3+,10.0,Relatively New,2.0,1,0,0,0,0,49.0
flat,m3m woodshire,sector 107 ,139.0,5887.0,2057.0,3,4,3+,6.0,Relatively New,0.0,1,0,1,0,0,165.0
flat,vatika gurgaon,sector 83 ,112.0,6455.0,1200.0,3,3,2,4.0,Relatively New,2.0,1,1,1,1,0,98.0
flat,raheja vedaanta,sector 108 ,65.0,4761.0,1235.0,2,2,2,5.0,Relatively New,2.0,0,0,1,0,0,83.0
flat,tarc maceo,sector 91 ,150.0,6465.0,1786.0,3,4,3+,3.0,Relatively New,0.0,1,1,0,0,0,100.0
flat,tarc maceo,sector 91 ,190.0,6975.0,2465.0,4,4,3,9.0,Relatively New,0.0,1,0,0,0,0,100.0
flat,the close north,sector 50,235.0,11227.0,2000.0,3,3,3,8.0,Moderately Old,2.0,0,0,0,1,0,94.0
flat,ansal api celebrity suites,sector 2 ,60.0,8163.0,665.0,1,1,1,5.0,Moderately Old,2.0,0,0,0,0,0,108.0
flat,dlf ridgewood estate,sector 28,200.0,14598.0,1240.0,3,3,1,12.0,Old Property,0.0,0,0,0,0,0,49.0
flat,m3m skywalk,sector 74 ,157.0,11000.0,1300.0,2,2,3+,10.0,Relatively New,0.0,0,0,0,0,1,174.0
flat,corona optus,sector 37c ,144.0,7250.0,2211.0,3,3,3+,8.0,New Property,0.0,1,0,0,0,0,49.0
flat,corona optus,sector 37c ,126.0,7250.0,1400.0,3,3,3,4.0,New Property,0.0,0,0,0,0,0,174.0
flat,m3m sierra 68,sector 68 ,105.0,8536.0,1200.0,2,2,2,11.0,New Property,0.0,0,0,0,0,0,167.0
flat,parsvnath exotica,sector 53 ,644.0,19000.0,3068.0,4,4,3,7.0,Moderately Old,0.0,1,0,0,0,0,49.0
flat,pioneer araya,sector 62 ,756.0,18000.0,4200.0,4,4,3+,23.0,Relatively New,0.0,1,0,1,0,0,49.0
flat,dlf trinity towers,sector 43,380.0,15510.0,2450.0,3,3,3+,1.0,Moderately Old,0.0,1,0,1,0,0,49.0
flat,dlf park place,sector 54 ,675.0,24963.0,2076.0,4,4,2,8.0,Moderately Old,0.0,1,0,0,0,0,49.0
flat,shree vardhman flora,sector 90 ,64.5,4961.0,1225.0,2,2,3,11.0,Relatively New,0.0,0,1,0,0,0,49.0
flat,ats tourmaline,sector 109 ,175.0,8139.0,1797.0,3,4,3+,7.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,kiran residency,sector 56 ,154.0,8324.0,1900.0,3,4,3+,5.0,Old Property,0.0,1,0,0,0,0,49.0
flat,emaar gurgaon greens,sector 102 ,140.0,8484.0,1493.0,3,3,3,4.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,97.0,10601.0,828.0,2,2,2,12.0,Relatively New,0.0,0,0,0,0,0,49.0
flat,shapoorji pallonji joyville gurugram,sector 102 ,135.0,9933.0,1230.0,2,2,2,9.0,Relatively New,0.0,0,0,0,0,0,174.0
flat,conscient heritage max,sector 102 ,175.0,9011.0,1758.0,3,4,3+,13.0,Relatively New,0.0,1,0,0,0,0,174.0
flat,indiabulls centrum park,sector 103 ,220.00000000000003,7652.0,2602.0,4,6,3+,4.0,Relatively New,1.0,1,0,0,0,0,174.0
flat,sobha city,sector 108 ,245.00000000000003,14040.0,1460.0,3,3,3,15.0,Relatively New,2.0,0,0,0,0,0,166.0
flat,paras dews,sector 106 ,150.0,6369.0,1535.0,4,6,3+,11.0,Relatively New,2.0,1,0,0,0,0,174.0
flat,la vida by tata housing,sector 113 ,240.0,10825.0,1940.0,3,4,3+,5.0,Relatively New,0.0,1,0,0,0,0,160.0
flat,la vida by tata housing,sector 113 ,245.00000000000003,11050.0,1890.0,3,3,3+,3.0,Relatively New,2.0,0,1,0,0,0,135.0
flat,la vida by tata housing,sector 113 ,300.0,14285.0,2460.0,3,3,3+,3.0,Relatively New,2.0,1,0,0,0,0,174.0
flat,la vida by tata housing,sector 113 ,165.0,10449.0,1420.0,3,2,2,3.0,Relatively New,0.0,0,0,0,0,0,61.0
flat,paras dews,sector 106 ,88.0,6353.0,1120.0,2,2,3+,3.0,Relatively New,0.0,0,0,0,0,0,81.0
flat,paras dews,sector 106 ,88.0,6353.0,940.0,2,2,3+,1.0,Relatively New,0.0,0,0,0,0,0,81.0
flat,paras dews,sector 106 ,128.0,7272.0,1186.0,3,4,3+,24.0,Relatively New,0.0,1,0,0,0,0,75.0
flat,paras dews,sector 106 ,134.0,9550.0,1535.0,4,5,3+,7.0,Relatively New,0.0,1,0,0,0,0,107.0
flat,paras dews,sector 106 ,132.0,5605.0,1535.0,4,5,3+,11.0,Relatively New,2.0,1,0,0,0,0,160.0
flat,paras dews,sector 106 ,113.0,6406.0,1186.0,3,4,3+,18.0,Relatively New,2.0,1,1,0,0,0,174.0
flat,pareena coban residences,sector 99a ,138.0,7150.0,2150.0,4,5,3+,1.0,Relatively New,2.0,1,0,0,0,1,174.0
flat,pareena coban residences,sector 99a ,116.0,5808.0,1790.0,3,3,3,3.0,Relatively New,2.0,1,0,0,0,1,174.0
flat,la vida by tata housing,sector 113 ,233.0,12533.0,2098.0,3,3,3,3.0,New Property,0.0,1,0,0,0,0,92.0
flat,la vida by tata housing,sector 113 ,305.0,11338.0,2600.0,3,4,3,15.0,New Property,2.0,1,0,0,0,0,174.0
flat,vatika lifestyle homes,sector 83 ,125.0,6839.0,1654.0,3,2,1,6.0,Relatively New,2.0,1,1,1,1,0,167.0
flat,mapsko mount ville,sector 79 ,125.0,7716.0,1212.0,3,3,2,1.0,Relatively New,2.0,0,1,1,0,0,152.0
flat,vatika lifestyle homes,sector 83 ,105.0,5982.0,1588.0,3,3,2,14.0,Relatively New,0.0,1,1,1,1,0,151.0
flat,mapsko mount ville,sector 79 ,125.0,8389.0,1154.0,3,3,3,22.0,Relatively New,2.0,0,1,1,0,0,122.0
flat,mapsko mount ville,sector 79 ,110.0,12732.0,1154.0,3,3,3,22.0,Relatively New,0.0,0,1,1,0,0,49.0
flat,emaar palm gardens,sector 83 ,130.0,11868.0,1387.0,3,3,3,16.0,Relatively New,2.0,1,0,0,0,0,38.0
flat,alpha corp gurgaonone,sector 84 ,228.0,8769.0,2998.0,4,4,3+,8.0,Relatively New,0.0,1,0,0,0,0,76.0
flat,ss the leaf,sector 85 ,120.0,12371.0,1190.0,2,2,2,4.0,Relatively New,0.0,1,0,0,1,0,72.0
flat,ss the leaf,sector 85 ,122.0,13318.0,1300.0,2,2,3,16.0,Relatively New,0.0,0,0,0,1,0,79.0
flat,ss the leaf,sector 85 ,110.0,12471.0,1173.0,2,2,3,12.0,Relatively New,0.0,0,1,0,0,0,49.0
flat,ss the leaf,sector 85 ,115.0,11966.0,1263.0,2,2,3,20.0,Relatively New,0.0,0,0,1,0,0,72.0
flat,mapsko mount ville,sector 79 ,120.0,13837.0,1165.0,3,3,3,18.0,Relatively New,0.0,0,1,1,0,0,79.0
flat,emaar palm gardens,sector 83 ,140.0,8139.0,1387.0,3,3,3,2.0,Relatively New,2.0,1,1,1,1,0,79.0
flat,vatika lifestyle homes,sector 83 ,110.0,6267.0,1588.0,3,3,2,8.0,Relatively New,0.0,0,1,1,1,0,100.0
flat,vatika city homes,sector 83 ,100.0,5747.0,1575.0,3,3,2,2.0,Relatively New,0.0,0,0,0,1,0,117.0
flat,alpha corp gurgaonone,sector 84 ,152.0,7904.0,1703.0,3,4,3,15.0,Relatively New,0.0,1,0,0,0,0,112.0
flat,emaar palm gardens,sector 83 ,180.0,9473.0,1551.0,3,4,3,4.0,Relatively New,0.0,1,1,1,1,0,110.0
flat,emaar palm gardens,sector 83 ,160.0,8648.0,1674.0,3,3,3+,6.0,Relatively New,0.0,1,1,1,1,0,101.0
flat,mapsko mount ville,sector 79 ,155.0,8539.0,1416.0,3,4,3,11.0,Relatively New,0.0,1,0,0,0,0,86.0
flat,mapsko mount ville,sector 79 ,130.0,8024.0,1215.0,3,3,2,6.0,Relatively New,0.0,0,1,1,0,0,101.0
flat,bestech park view grand spa,sector 81 ,225.0,8458.0,2300.0,3,4,3+,8.0,Relatively New,0.0,1,1,0,1,0,94.0
flat,orchid petals,sector 49 ,479.0,11628.0,3724.0,5,5,3+,14.0,Relatively New,0.0,1,1,1,0,0,81.0
flat,dlf regal gardens,sector 90 ,125.0,6459.0,1650.0,3,3,3,10.0,Relatively New,2.0,0,0,0,0,1,42.0
flat,tarc maceo,sector 91 ,140.0,7407.0,1700.0,3,3,3+,7.0,Relatively New,2.0,0,0,0,0,0,174.0
flat,godrej oasis,sector 88a ,138.0,6679.0,2295.0,3,3,3+,7.0,Relatively New,2.0,1,0,0,0,0,174.0
flat,godrej oasis,sector 88a ,130.0,7258.0,1990.0,3,3,3+,4.0,Relatively New,1.0,0,0,0,0,0,174.0
flat,godrej aria,sector 79 ,100.0,6653.0,1300.0,2,2,2,4.0,Relatively New,0.0,0,1,0,0,0,106.0
flat,godrej oasis,sector 88a ,100.0,6896.0,1611.0,2,2,3,7.0,Relatively New,2.0,0,1,0,0,0,174.0
flat,godrej oasis,sector 88a ,95.0,7268.0,1452.0,2,2,2,6.0,Relatively New,2.0,0,0,0,0,0,174.0
flat,ireo uptown,sector 66 ,185.0,12567.0,1470.0,2,3,3,16.0,Relatively New,2.0,1,0,0,0,1,174.0
flat,emaar mgf palm hills,sector 77 ,165.0,8461.0,1765.0,4,3,3,9.0,Relatively New,2.0,1,0,0,0,0,49.0
flat,m3m woodshire,sector 107 ,132.0,6330.0,1759.0,3,3,3,10.0,Relatively New,2.0,0,0,0,0,0,174.0
flat,m3m woodshire,sector 107 ,102.0,6649.0,1388.0,2,2,3,6.0,Relatively New,1.0,0,1,0,0,0,133.0
flat,sbtl caladium,sector 109 ,188.0,6153.0,2765.0,4,5,3,10.0,Relatively New,1.0,0,0,0,0,0,125.0
flat,conscient heritage max,sector 102 ,215.0,9306.0,1945.0,3,4,3,13.0,Relatively New,1.0,1,1,0,0,0,49.0
flat,puri diplomatic greens,sector 111 ,258.0,11727.0,2200.05,3,4,2,10.0,Moderately Old,1.0,1,0,0,0,0,120.0
flat,puri diplomatic greens,sector 111 ,225.0,13235.0,1539.0,3,3,2,12.0,Relatively New,0.0,0,0,0,0,0,174.0
flat,ats tourmaline,sector 109 ,175.0,8139.0,1946.0,3,4,3+,9.0,Relatively New,1.0,1,0,0,0,0,112.0
flat,experion the heartsong,sector 108 ,93.0,6079.0,1161.0,2,3,3,10.0,Relatively New,0.0,0,0,0,0,0,109.0
flat,experion windchants,sector 112 ,475.0,12622.0,3406.0,3,5,3+,4.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,bestech altura,sector 79 ,172.0,8000.0,1695.0,3,4,3+,5.0,Relatively New,0.0,1,0,0,0,0,49.0
flat,tata primanti,sector 72 ,675.0,19285.0,4000.0,4,4,3+,0.0,New Property,2.0,1,0,0,0,0,21.0
flat,emaar digihomes,sector 62 ,245.00000000000003,16000.0,1200.0,2,2,2,7.0,New Property,0.0,0,1,0,0,0,174.0
flat,ss the leaf,sector 85 ,220.00000000000003,6934.0,2545.0,4,5,3+,4.0,Relatively New,2.0,0,0,0,0,0,120.0
flat,tata primanti,sector 72 ,525.0,15648.0,3000.0,4,4,3+,30.0,New Property,2.0,1,0,0,0,0,131.0
flat,tata primanti,sector 72 ,500.0,11363.0,4000.0,4,4,3+,2.0,New Property,2.0,1,1,0,1,0,139.0
flat,tata primanti,sector 72 ,500.0,11111.0,4500.0,4,4,3+,2.0,Moderately Old,0.0,1,1,1,0,1,44.0
flat,la vida by tata housing,sector 113 ,270.0,16363.0,2217.0,3,4,3+,4.0,Relatively New,0.0,1,0,0,0,0,135.0
flat,bestech park view city,sector 48 ,265.0,10323.0,2134.0,4,4,3+,11.0,Moderately Old,0.0,1,1,0,0,0,21.0
flat,ambience creacions,sector 22 ,165.0,11956.0,1200.0,2,2,2,9.0,Relatively New,2.0,0,0,1,0,1,141.0
flat,ambience creacions,sector 22 ,255.0,13709.0,1860.09,3,3,3,8.0,Relatively New,2.0,0,0,0,0,1,150.0
flat,ambience creacions,sector 22 ,255.0,13709.0,1860.09,3,3,3,5.0,Relatively New,2.0,0,0,0,0,0,76.0
flat,ambience creacions,sector 22 ,430.0,13915.0,2600.0,3,4,3+,6.0,Relatively New,2.0,1,0,0,0,1,174.0
flat,tulip violet,sector 69 ,170.0,8457.0,1804.0,4,4,2,10.0,Relatively New,1.0,1,1,1,1,0,49.0
flat,ambience creacions,sector 22 ,240.0,17391.0,1200.0,2,2,2,8.0,Relatively New,0.0,0,0,0,0,1,95.0
flat,imperia the esfera,sector 37c ,87.0,5513.0,1300.0,2,3,3+,5.0,Relatively New,2.0,0,1,0,0,0,49.0
flat,corona optus,sector 37c ,125.0,7090.0,1350.0,3,3,3,4.0,Relatively New,0.0,0,0,0,0,1,126.0
flat,imperia the esfera,sector 37c ,99.0,5454.0,1400.0,3,5,3+,5.0,Relatively New,2.0,1,0,0,0,0,152.0
flat,emaar gurgaon greens,sector 102 ,139.0,8424.0,1493.0,3,3,3,7.0,Relatively New,2.0,1,0,0,0,0,159.0
flat,the close north,sector 50,270.0,10364.0,2400.0,3,3,3+,6.0,Moderately Old,1.0,1,0,0,0,0,158.0
flat,bptp terra,sector 37d ,175.0,7987.0,2100.0,4,4,3,7.0,Relatively New,0.0,0,0,0,0,1,119.0
flat,bptp terra,sector 37d ,155.0,7074.0,2100.0,4,3,3+,19.0,Relatively New,2.0,0,0,0,0,1,49.0
flat,bptp terra,sector 37d ,160.0,7302.0,2000.0,4,3,3+,7.0,Relatively New,2.0,0,0,0,0,1,49.0
flat,ats tourmaline,sector 109 ,140.0,8000.0,1466.0,3,3,3+,5.0,Relatively New,2.0,0,0,0,0,0,49.0
flat,bptp astaire gardens,sector 70a ,180.0,9350.0,1925.0,3,3,3,3.0,Relatively New,2.0,0,1,0,0,0,49.0
flat,m3m woodshire,sector 107 ,165.0,5960.0,2505.0,4,5,3+,12.0,Relatively New,0.0,1,0,0,0,0,21.0
flat,unitech uniworld city,sector 30 ,355.0,14991.0,2367.0,3,5,3+,16.0,Old Property,0.0,1,0,0,0,0,21.0
flat,dlf the icon,sector 43,600.0,26086.0,2555.0,4,4,3+,18.0,Old Property,0.0,1,0,0,0,0,19.0
flat,bestech park view city,sector 48 ,180.0,10250.0,1951.0,3,4,3,3.0,Moderately Old,1.0,0,1,0,0,0,159.0
flat,aipl the peaceful homes,sector 70a ,250.0,10638.0,2127.0,3,4,3,8.0,Relatively New,0.0,1,0,0,1,0,78.0
